NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,17-05-0230-46,17-006,PETEN,LA LIBERTAD,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- VISTA HERMOSA,CASERIO VISTA HERMOSA,,GREGORIO ENRIQUE ARGUETA SAMAYOA,ANDRES DOMINGO PAIZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN
,17-05-0231-45,17-006,PETEN,LA LIBERTAD,CENTRO EDUCATIVO GUADALUPANO,BARRIO EL CENTRO LA LIBERTAD,,GREGORIO ENRIQUE ARGUETA SAMAYOA,HENRY ROLANDO MATUS SANCHEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0232-46,17-006,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO LA LIBERTAD,55742301,GREGORIO ENRIQUE ARGUETA SAMAYOA,DELMI GABRIELA LUNA SIERRA DE PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0233-42,17-008,PETEN,LA LIBERTAD,EODP ANEXA A EORM,CASERIO LA CAOBA,48756797,ALFONZO CLAUDIO SALES,CARLOS ALEJANDRO DURAN RAMIREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0234-46,17-006,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO,45309965,GREGORIO ENRIQUE ARGUETA SAMAYOA,DELMI GABRIELA LUNA SIERRA DE PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0235-43,17-007,PETEN,LA LIBERTAD,"COLEGIO MIXTO PRIVADO ""ESMIRNA""",CASERIO EL PARAISO KM 107,40131779,HUGO RENE MACZ POP,ELSA SOFIA JUAREZ JUAREZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0236-42,17-007,PETEN,LA LIBERTAD,"COLEGIO MIXTO PRIVADO ""ESMIRNA""",CASERIO EL PARAISO KM 107,40131779,HUGO RENE MACZ POP,ELSA SOFIA JUAREZ JUAREZ,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-05-0237-45,17-007,PETEN,LA LIBERTAD,"COLEGIO MIXTO PRIVADO ""ESMIRNA""",CASERIO EL PARAISO KM 107,50645079,HUGO RENE MACZ POP,ELSA SOFIA JUAREZ JUAREZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0238-46,17-006,PETEN,LA LIBERTAD,"LICEO INTEGRAL CIENCIA Y VERDAD ""CIEV""",BARRIO EL ESTADIO,46967643,GREGORIO ENRIQUE ARGUETA SAMAYOA,ANA YOJANA ORTIZ MORAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-05-0239-43,17-006,PETEN,LA LIBERTAD,EORM,COOPERATIVA UNIÓN CRUCEÑA,40103193,GREGORIO ENRIQUE ARGUETA SAMAYOA,JOSE DOMINGO RODRIGUEZ SEBALLOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
